user_id,age,sex,education,primary_source_of_income,sum_of_monthly_installments,sum_of_monthly_expenses,country,signup_date,risk_score
U15516,19,Female,Master,Unemployment,251.2,343.45,Germany,2022-05-10,0.5038430268643344
U15517,71,Male,PhD,Student Aid,426.06,3061.96,Sweden,2024-09-26,0.4087451143828937
U15518,69,Male,Master,Business,1940.98,267.89,Austria,2022-10-01,0.5145557353442395
U15519,68,Female,PhD,Retirement,36.29,29.92,France,2024-07-13,0.7362008916075166
U15520,50,Other,High School,Savings,1228.02,2491.91,Italy,2020-12-10,0.6599488064224364
U15521,49,Male,Bachelor,Employment,284.24,996.55,Denmark,2023-12-26,0.5971837584944572
U15522,54,Male,High School,Student Aid,10.63,576.96,Belgium,2020-07-26,0.4555873691585519
U15523,32,Male,None,Business,63.3,687.47,France,2023-11-08,0.550736253759535
U15524,46,Male,Master,Business,104.66,3538.74,Sweden,2020-11-13,0.4584617673544969
U15525,57,Male,High School,Unemployment,506.86,387.29,Spain,2025-01-30,0.17414647329502148
U15526,18,Male,PhD,Unemployment,1.91,618.29,Finland,2021-01-09,0.35109723183958697
U15527,74,Other,Master,Business,81.26,792.67,Poland,2021-07-17,0.5149497545524129
U15528,31,Other,PhD,Employment,342.39,106.5,Portugal,2020-08-23,0.4514021935300642
U15529,61,Female,Bachelor,Savings,249.99,31.84,Ireland,2023-06-13,0.5178896979305652
U15530,56,Other,Bachelor,Employment,127.03,833.37,Belgium,2022-08-30,0.62705063321385
U15531,46,Female,Bachelor,Business,62.42,632.99,France,2023-08-25,0.32148620041297693
U15532,32,Female,PhD,Student Aid,204.55,1391.82,Spain,2022-09-10,0.6554313847224748
U15533,37,Female,PhD,Employment,147.43,1580.47,Poland,2024-04-03,0.6029615590738289
U15534,37,Female,High School,Unemployment,95.92,480.51,Poland,2023-03-17,0.38423571512283194
U15535,31,Female,PhD,Student Aid,644.74,993.87,Italy,2022-11-19,0.24386983548606023
U15536,25,Female,PhD,Savings,726.47,1762.12,Czech Republic,2024-11-09,0.5665943189318878
U15537,44,Other,Bachelor,Employment,72.16,375.15,Spain,2023-02-01,0.5680073027010158
U15538,20,Male,None,Employment,183.89,4421.88,Poland,2022-12-04,0.6535987886366766
U15539,40,Male,PhD,Business,74.24,3953.32,Portugal,2024-04-19,0.6605473140479852
U15540,58,Other,High School,Savings,353.85,1005.44,Denmark,2024-08-26,0.6768555689970699
U15541,26,Female,PhD,Savings,50.37,1818.46,Portugal,2024-06-14,0.2489642378256709
U15542,37,Other,High School,Student Aid,782.33,4109.92,Germany,2023-08-03,0.46984660998969785
U15543,54,Other,High School,Unemployment,63.3,1710.9,Poland,2025-01-25,0.408314887670192
U15544,19,Other,Master,Unemployment,101.11,18.36,Spain,2025-03-09,0.2181903018011423
U15545,50,Female,PhD,Student Aid,22.1,3055.22,Netherlands,2021-06-21,0.47954609827300015
U15546,25,Other,Master,Unemployment,86.12,451.24,Portugal,2024-04-18,0.5471230494009145
U15547,25,Female,PhD,Savings,660.19,903.84,Poland,2023-03-04,0.5126708550154553
U15548,52,Male,Bachelor,Unemployment,411.51,163.26,Denmark,2021-01-28,0.3426746966374057
U15549,56,Female,Master,Student Aid,670.57,462.74,Sweden,2024-06-20,0.7912847181790955
U15550,42,Other,Master,Unemployment,118.56,320.23,Sweden,2023-03-20,0.420732869897528
U15551,64,Male,High School,Savings,64.59,84.79,Portugal,2024-11-01,0.3488057516002864
U15552,26,Other,None,Savings,1364.32,2529.98,Ireland,2024-09-13,0.8078194131630707
U15553,67,Other,Bachelor,Student Aid,289.74,3489.75,Ireland,2020-11-02,0.3195917426333969
U15554,43,Female,None,Retirement,51.04,225.39,Czech Republic,2022-06-11,0.1816173841728646
U15555,23,Other,PhD,Retirement,80.38,1780.83,France,2022-08-02,0.6531991895300011
U15556,69,Male,High School,Savings,31.39,679.49,Poland,2022-08-11,0.6274355509425507
U15557,70,Female,Master,Business,340.18,896.31,Italy,2022-10-05,0.406041713792641
U15558,36,Female,Bachelor,Employment,219.48,850.36,Spain,2024-09-02,0.4022090861052833
U15559,53,Other,None,Business,93.7,63.5,Poland,2022-03-29,0.6918163279783331
U15560,48,Female,High School,Employment,277.9,5913.32,Poland,2022-12-19,0.45406686173651456
U15561,32,Male,PhD,Unemployment,256.26,1708.49,Netherlands,2023-01-23,0.5958696186261214
U15562,56,Female,Master,Unemployment,264.04,82.02,Netherlands,2022-05-04,0.6393607151666088
U15563,37,Male,None,Unemployment,92.04,398.13,Portugal,2025-02-12,0.5837032504629638
U15564,73,Female,High School,Unemployment,98.46,1655.99,Italy,2021-12-06,0.7382688823422924
U15565,35,Other,Bachelor,Retirement,364.84,159.7,Germany,2023-04-08,0.7447197450189361
U15566,42,Male,PhD,Business,238.28,392.63,Ireland,2022-11-28,0.4334741063677971
U15567,20,Other,Bachelor,Employment,133.18,3143.57,Italy,2021-12-08,0.6069187881318636
U15568,70,Female,None,Business,142.81,340.49,Germany,2023-02-25,0.55080874163477
U15569,66,Female,Bachelor,Unemployment,528.1,630.18,Italy,2024-09-15,0.45565718163703517
U15570,36,Other,Bachelor,Employment,158.7,2451.33,Czech Republic,2023-10-21,0.5643085508580862
U15571,24,Male,Master,Savings,173.99,2239.19,Ireland,2022-09-03,0.4211534100340282
U15572,23,Other,High School,Savings,914.03,3166.98,Finland,2022-07-19,0.6456702780118931
U15573,21,Other,PhD,Student Aid,64.14,368.14,Germany,2023-11-28,0.21791032869129878
U15574,65,Male,Bachelor,Retirement,111.65,483.42,Czech Republic,2021-11-27,0.4206972421786614
U15575,72,Male,Master,Retirement,51.84,229.85,Finland,2021-06-27,0.35448938959193554
U15576,23,Male,High School,Unemployment,187.53,258.59,Netherlands,2022-10-24,0.44178351361896384
U15577,50,Other,PhD,Unemployment,155.34,256.52,France,2021-12-02,0.40005884465107716
U15578,34,Male,High School,Business,283.77,627.49,Austria,2023-05-19,0.5128817806637379
U15579,20,Male,PhD,Savings,519.45,1594.92,Germany,2024-12-02,0.4410913805261349
U15580,72,Male,None,Savings,136.99,86.19,Germany,2025-01-02,0.5041454191561606
U15581,30,Other,PhD,Unemployment,141.19,255.8,Belgium,2023-01-13,0.4311029603007809
U15582,29,Male,Master,Business,473.85,1614.36,Germany,2022-01-16,0.6825727471486485
U15583,42,Female,Bachelor,Unemployment,339.79,1318.59,Austria,2024-03-28,0.4142518166014893
U15584,23,Male,PhD,Employment,509.92,1401.13,Germany,2024-09-22,0.3796830237584335
U15585,25,Male,PhD,Employment,310.68,828.4,Belgium,2021-10-11,0.4525387225266901
U15586,55,Other,PhD,Savings,914.94,80.17,Denmark,2021-04-20,0.5940025403134676
U15587,38,Female,Master,Unemployment,762.12,1184.5,Finland,2022-10-13,0.45131832056056054
U15588,20,Female,High School,Retirement,26.59,63.04,Austria,2022-05-28,0.4873999777290047
U15589,31,Male,Master,Savings,273.0,1053.93,Ireland,2022-01-20,0.513576609390854
U15590,72,Female,PhD,Savings,288.78,1878.08,Sweden,2023-03-05,0.6330672723259717
U15591,51,Female,Bachelor,Student Aid,155.36,124.18,Austria,2021-11-10,0.587336283052191
U15592,39,Female,Bachelor,Retirement,544.09,934.57,France,2024-07-12,0.5412792163967769
U15593,27,Female,PhD,Unemployment,133.05,176.45,Belgium,2023-06-30,0.37635811167854966
U15594,65,Other,None,Savings,227.63,578.56,Denmark,2022-05-24,0.5795302033876755
U15595,62,Other,PhD,Student Aid,467.59,1216.56,Austria,2023-08-20,0.38646790205748005
U15596,72,Male,None,Retirement,1012.24,1141.15,Germany,2024-06-03,0.4445256636206203
U15597,26,Female,PhD,Employment,85.95,1744.14,Italy,2022-08-10,0.584801030553749
U15598,68,Other,Bachelor,Student Aid,153.84,360.39,Denmark,2025-02-19,0.537590915175256
U15599,49,Male,PhD,Student Aid,1071.96,2564.18,Ireland,2024-03-17,0.5004256990153725
U15600,46,Male,High School,Retirement,194.43,217.5,Denmark,2024-11-15,0.40226213138176786
U15601,25,Other,High School,Savings,728.94,67.19,Netherlands,2023-03-17,0.4026624090800487
U15602,37,Other,High School,Student Aid,16.12,1343.38,Austria,2021-07-19,0.7263310694194297
U15603,68,Other,High School,Retirement,128.69,1255.87,Denmark,2022-06-21,0.41152752026317485
U15604,47,Male,None,Savings,48.93,155.72,Belgium,2020-11-30,0.5337510930027418
U15605,39,Other,Bachelor,Business,600.63,304.49,Italy,2022-06-14,0.49690685876452956
U15606,40,Male,Master,Unemployment,478.33,606.65,Austria,2021-05-12,0.35346640076653774
U15607,40,Male,Master,Student Aid,12.37,429.03,Sweden,2023-07-04,0.6180840995714214
U15608,37,Female,High School,Student Aid,81.64,793.72,Germany,2024-12-26,0.5330260679752886
U15609,27,Female,None,Student Aid,1182.92,233.28,Netherlands,2023-08-25,0.30635768183530254
U15610,63,Other,Bachelor,Business,861.11,1203.64,Portugal,2020-05-01,0.489075496702328
U15611,27,Other,Master,Employment,2.97,4084.89,Belgium,2020-11-13,0.6151803651092679
U15612,65,Male,None,Student Aid,245.13,2920.99,Portugal,2021-11-28,0.6143162726955183
U15613,63,Male,PhD,Business,223.45,235.56,Czech Republic,2022-06-21,0.65805576944121
U15614,53,Other,None,Employment,366.9,327.0,Netherlands,2024-07-07,0.5447550668804059
U15615,72,Other,PhD,Unemployment,547.66,1184.25,Poland,2024-03-03,0.5297305766133851
U15616,43,Other,Bachelor,Employment,139.54,510.66,Sweden,2024-12-26,0.6990027724360524
U15617,32,Other,High School,Retirement,133.42,4766.62,Germany,2022-08-29,0.6137124514138584
U15618,25,Other,None,Business,355.75,1816.61,Spain,2024-08-25,0.40001725253848935
U15619,65,Male,Master,Savings,301.05,487.18,Italy,2025-02-17,0.4309306894178335
U15620,26,Female,Bachelor,Retirement,163.91,121.45,Belgium,2023-11-18,0.44924499964869036
U15621,64,Other,High School,Student Aid,1056.67,1812.61,Czech Republic,2021-12-30,0.48538881159186226
U15622,71,Female,PhD,Savings,291.78,3349.36,Denmark,2022-07-25,0.5537304179686954
U15623,23,Male,Master,Unemployment,405.92,2555.39,France,2020-09-26,0.22776655781938804
U15624,47,Female,Master,Employment,469.01,1770.02,Finland,2023-12-10,0.4524541838370616
U15625,33,Female,PhD,Unemployment,199.95,271.94,France,2024-06-20,0.5454968870996492
U15626,60,Male,None,Unemployment,270.82,1330.87,Finland,2021-03-22,0.5607858437938349
U15627,32,Female,Bachelor,Employment,181.73,608.59,Sweden,2024-05-10,0.47692349047300064
U15628,23,Female,Master,Unemployment,335.52,1975.89,Spain,2024-01-09,0.5113353896538008
U15629,19,Male,None,Student Aid,187.58,225.58,Italy,2023-08-06,0.5074077598527038
U15630,70,Male,PhD,Savings,5.99,584.92,Italy,2022-12-19,0.24445918402222017
U15631,68,Other,Master,Savings,144.58,625.32,Austria,2021-04-27,0.4632273932707646
U15632,48,Male,None,Student Aid,301.26,509.81,Denmark,2021-06-29,0.46246705559806095
U15633,39,Male,None,Retirement,268.01,4567.42,Germany,2021-11-04,0.2754757156293661
U15634,24,Female,Bachelor,Savings,189.68,512.05,Finland,2021-05-07,0.47340659885138703
U15635,42,Other,High School,Savings,132.9,686.68,Spain,2023-05-18,0.489984169473466
U15636,40,Female,Master,Savings,120.24,315.85,Portugal,2020-10-07,0.6593142402261012
U15637,22,Male,PhD,Business,7.8,4003.84,Austria,2020-08-26,0.3910247018866827
U15638,39,Female,Bachelor,Business,541.27,2155.0,Germany,2020-11-25,0.4995325219502974
U15639,58,Male,Master,Savings,420.17,2338.48,Germany,2022-08-30,0.23537438292255902
U15640,54,Male,None,Unemployment,769.68,3668.8,Belgium,2021-03-20,0.6784386147756001
U15641,32,Female,Bachelor,Retirement,122.15,210.35,Poland,2024-12-20,0.383045739307955
U15642,61,Female,High School,Savings,98.26,4046.01,Austria,2024-11-08,0.47144695611599413
U15643,23,Other,Master,Retirement,32.06,884.94,Austria,2022-08-02,0.44194622187837507
U15644,43,Female,Master,Student Aid,699.42,4273.17,France,2021-05-21,0.6289544488771692
U15645,35,Male,Master,Unemployment,225.11,168.21,Ireland,2021-02-12,0.38151677405367423
U15646,43,Other,PhD,Savings,655.77,279.09,Portugal,2023-11-27,0.5717217238305856
U15647,62,Female,High School,Unemployment,278.66,795.3,Sweden,2022-01-17,0.5138500575548187
U15648,36,Male,High School,Unemployment,308.43,76.41,Netherlands,2020-08-23,0.7681957860802576
U15649,44,Male,PhD,Employment,11.34,1369.95,Italy,2025-02-14,0.48730253577619265
U15650,49,Female,Bachelor,Student Aid,133.89,2809.58,Czech Republic,2020-10-24,0.575261651818044
U15651,48,Female,Master,Retirement,794.04,2012.87,Denmark,2020-05-21,0.4928589333265972
U15652,58,Female,High School,Student Aid,172.1,190.77,Denmark,2021-04-02,0.4386662546009945
U15653,27,Female,High School,Student Aid,478.51,2429.04,Poland,2023-03-05,0.7267178258152747
U15654,56,Female,PhD,Retirement,133.84,2293.5,Denmark,2022-08-30,0.4806419150042297
U15655,22,Female,None,Employment,740.65,3815.98,Austria,2022-09-20,0.5099700626504217
U15656,52,Female,PhD,Retirement,84.45,716.44,Czech Republic,2023-12-17,0.37285993669843503
U15657,32,Female,None,Retirement,40.08,239.27,Germany,2022-05-08,0.45272484908382005
U15658,27,Male,None,Student Aid,166.97,544.72,Italy,2022-04-07,0.5076003324621731
U15659,65,Male,Bachelor,Unemployment,274.89,1477.58,Belgium,2022-03-06,0.45004427317022305
U15660,23,Male,PhD,Savings,197.84,466.77,Portugal,2025-02-26,0.41773355747643215
U15661,28,Male,Bachelor,Retirement,621.1,40.36,Sweden,2022-07-28,0.28142812608370327
U15662,27,Female,None,Business,66.86,46.27,Denmark,2025-01-01,0.5262318138209073
U15663,31,Male,Master,Retirement,109.45,686.26,France,2023-04-24,0.5435323389031194
U15664,40,Female,None,Savings,137.48,236.81,Germany,2022-04-25,0.4142952261168905
U15665,70,Female,High School,Student Aid,351.74,1212.06,Italy,2021-08-05,0.7438318204300339
U15666,68,Female,Bachelor,Retirement,405.1,724.83,Germany,2020-07-01,0.2903792544178944
U15667,37,Female,PhD,Student Aid,284.67,2205.08,Ireland,2025-01-05,0.31223294480062636
U15668,65,Female,Master,Unemployment,143.42,12.18,Germany,2022-12-31,0.42165675743952163
U15669,64,Female,High School,Employment,1.88,615.31,Denmark,2022-03-05,0.5438807795178212
U15670,60,Other,High School,Employment,290.36,1057.86,Denmark,2021-10-06,0.6003196390941877
U15671,68,Male,Master,Student Aid,534.77,14.87,Portugal,2023-07-25,0.5051270813056318
U15672,37,Female,Bachelor,Savings,545.56,1768.31,Denmark,2022-01-12,0.34225317831533925
U15673,64,Other,High School,Student Aid,146.4,719.4,France,2024-11-29,0.5554993327677966
U15674,59,Other,None,Student Aid,12.73,471.16,Italy,2020-06-14,0.32326782399876974
U15675,70,Female,None,Retirement,620.51,1048.02,Spain,2021-09-01,0.6350894982219164
U15676,48,Other,High School,Student Aid,168.02,469.52,Germany,2021-01-29,0.43544870593209417
U15677,29,Male,PhD,Unemployment,115.97,69.59,Germany,2025-02-28,0.4594547286418898
U15678,71,Male,PhD,Unemployment,167.93,159.74,Finland,2022-08-07,0.20738199319383743
U15679,30,Male,Master,Unemployment,871.83,92.82,Denmark,2024-06-09,0.4559981546302495
U15680,28,Other,Master,Business,204.15,628.11,Ireland,2021-05-13,0.5725726616476324
U15681,30,Other,High School,Savings,99.67,3379.37,Germany,2021-02-12,0.3544322178033084
U15682,25,Other,PhD,Retirement,20.13,890.36,Spain,2022-05-25,0.292279772427527
U15683,69,Female,None,Retirement,377.61,845.7,Poland,2023-10-05,0.5641525135537897
U15684,54,Other,High School,Student Aid,81.86,4430.07,Italy,2022-03-08,0.4264301283826655
U15685,48,Male,None,Savings,776.71,1216.21,Finland,2022-05-12,0.4121568373027189
U15686,56,Male,Bachelor,Savings,335.01,1626.39,Denmark,2024-03-18,0.5983831486208993
U15687,47,Male,PhD,Retirement,68.29,1327.1,Ireland,2021-09-17,0.4892539684747628
U15688,51,Male,None,Savings,46.15,171.85,Portugal,2021-10-12,0.6124217872697134
U15689,53,Female,Master,Savings,263.25,943.82,Finland,2022-03-06,0.3681223873879558
U15690,52,Female,High School,Business,30.49,2148.1,Finland,2022-09-06,0.594126005246929
U15691,26,Other,Bachelor,Unemployment,82.76,2129.01,Belgium,2021-03-20,0.43174227480983707
U15692,54,Female,Master,Business,14.7,989.87,Ireland,2020-04-30,0.30730164421211686
U15693,20,Female,Master,Savings,104.2,227.54,Austria,2022-05-02,0.35088104922363805
U15694,74,Male,None,Employment,662.36,153.16,France,2022-12-05,0.6669578099418415
U15695,31,Male,None,Unemployment,201.67,451.89,Netherlands,2024-01-03,0.4878817923403289
U15696,71,Female,Bachelor,Unemployment,1314.19,57.35,Poland,2023-08-05,0.43917444628441393
U15697,61,Male,None,Employment,90.91,534.39,Netherlands,2024-02-06,0.39367080646494906
U15698,47,Other,None,Employment,232.86,323.96,Denmark,2022-02-12,0.35112345184742844
U15699,33,Male,None,Savings,116.0,1826.76,Czech Republic,2022-04-12,0.8319835831128957
U15700,23,Male,High School,Student Aid,170.14,1002.48,Italy,2021-02-26,0.34225870724522167
U15701,54,Male,High School,Retirement,85.22,454.64,Italy,2020-12-31,0.7742619141583333
U15702,40,Female,None,Business,17.15,2348.37,Czech Republic,2023-10-12,0.48708412445522614
U15703,49,Female,None,Student Aid,61.84,2358.2,Austria,2024-01-30,0.5380281843036389
U15704,34,Other,Bachelor,Student Aid,319.92,359.01,Denmark,2024-01-25,0.6743514053026143
U15705,55,Other,Bachelor,Employment,123.67,841.29,Portugal,2021-08-01,0.2367504227809184
U15706,57,Male,High School,Unemployment,86.39,50.77,Germany,2023-07-29,0.6261192350456102
U15707,69,Male,None,Employment,713.14,16.94,Portugal,2023-07-16,0.6261316473494594
U15708,46,Female,None,Student Aid,360.66,364.34,France,2020-07-01,0.6715860768166446
U15709,71,Male,Bachelor,Student Aid,152.22,780.34,Sweden,2024-11-27,0.3017017333654647
U15710,45,Female,PhD,Student Aid,34.43,2455.52,Belgium,2022-08-13,0.5542103943453525
U15711,19,Male,High School,Retirement,216.45,1076.42,Spain,2022-01-18,0.2982935640181108
U15712,67,Male,Master,Student Aid,170.94,1061.53,Germany,2024-06-26,0.18108094102937966
U15713,68,Other,None,Employment,150.77,1446.9,Austria,2024-01-07,0.524741280931198
U15714,66,Male,Bachelor,Unemployment,694.78,510.34,Finland,2024-10-04,0.48415296443788597
U15715,20,Male,None,Student Aid,1126.35,2108.66,France,2023-03-20,0.3945689332003299
U15716,53,Other,None,Retirement,120.8,249.78,Ireland,2023-01-16,0.363593365287859
U15717,67,Male,None,Unemployment,230.75,1753.96,Italy,2020-06-24,0.4270777537428364
U15718,26,Female,None,Business,609.97,70.84,Spain,2024-07-19,0.6403174615430745
U15719,27,Other,Bachelor,Student Aid,517.79,194.69,Belgium,2024-08-14,0.49460585070077645
U15720,69,Male,None,Savings,19.52,724.82,Portugal,2023-08-09,0.6316733264322616
U15721,71,Other,None,Unemployment,147.96,235.31,Denmark,2024-01-24,0.6794472522956503
U15722,20,Other,Master,Savings,32.85,4354.86,Netherlands,2022-01-19,0.5410736751352723
U15723,52,Female,None,Employment,78.6,8.79,Poland,2023-06-23,0.7626850535318302
U15724,29,Other,Bachelor,Student Aid,0.9,50.04,Italy,2021-07-13,0.40525082615098923
U15725,47,Male,Master,Retirement,399.47,1031.01,Ireland,2020-12-17,0.4896302755182582
U15726,22,Other,None,Retirement,308.32,460.34,Austria,2023-07-08,0.670284907668429
U15727,30,Male,None,Student Aid,990.23,1457.98,Italy,2021-09-26,0.6177583142149877
U15728,62,Female,PhD,Student Aid,514.1,1117.9,Italy,2023-09-28,0.6683733787376376
U15729,55,Other,None,Savings,78.16,1365.46,Germany,2022-01-24,0.41445367171333053
U15730,67,Female,High School,Student Aid,186.51,1440.58,Sweden,2022-02-27,0.6215845087150166
U15731,28,Male,Master,Retirement,88.61,626.53,Czech Republic,2022-12-23,0.5752965877292636
U15732,35,Female,Master,Business,549.98,1068.92,Poland,2023-04-23,0.4783272171487119
U15733,33,Other,Bachelor,Savings,185.08,2460.08,Belgium,2023-10-01,0.39721107979299636
U15734,25,Male,Master,Student Aid,122.29,4217.21,Sweden,2022-08-20,0.4531339789938418
U15735,31,Other,High School,Student Aid,708.11,1104.62,Ireland,2022-06-02,0.3880018040124041
U15736,40,Other,Master,Employment,165.15,356.07,Belgium,2022-10-11,0.38418304991301566
U15737,56,Female,None,Retirement,6.71,405.69,Denmark,2022-04-08,0.614605035810797
